Genres;4.5;Title Id;Country;Person Name;Title;IMDB Rating Init;Votes;Year;Number of Votes;Titles;Year of Release
Biography;4,5;tt0453562;United States;Alan Tudyk;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Brad Beyer;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Brett Cullen;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Chadwick Boseman;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Harrison Ford;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Christopher Meloni;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Ryan Merriman;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Lucas Black;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;André Holland;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Hamish Linklater;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;T.R. Knight;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;John C. McGinley;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Toby Huss;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Max Gail;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;James Pickens Jr.;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Gino Anthony Pesi;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Jesse Luken;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Jamey Holliday;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Derek Phillips;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Jamie Ruehling;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Blake Sanders;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Johnny Knight;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Clint O'Brien;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Dusan Brown;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Friedel Pinkston;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Linc Hand;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Thomas Helgeland;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Matt Clark;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Peter Mackenzie;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Joe Inscoe;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;C.J. Nitkowski;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Scott Callaway;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;James Rackley;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Aaron Farb;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Anthony S. Goolsby;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Lou Criscuolo;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Ross Hughes;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Joe Knezevich;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Mark Harelik;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Kenny Cook;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;David Sweeney;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Daniel Fenlon;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Maury Covington;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Henry Friedman;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Holden Hansen;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Nicole Beharie;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Cherise Boothe;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Monnae Michaell;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Karole Foreman;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Rhoda Griffis;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Zarha Sandy;42;7,5;100K;2013;99828;1;2.013
Biography;4,5;tt0453562;United States;Brian Helgeland;42;7,5;100K;2013;99828;1;2.013
Action;4,5;tt0416449;United States;Gerard Butler;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Dominic West;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;David Wenham;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Vincent Regan;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Michael Fassbender;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Tom Wisdom;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Andrew Pleavin;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Andrew Tiernan;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Rodrigo Santoro;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Giovani Cimmino;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Stephen McHattie;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Greg Kramer;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Alex Ivanovici;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Eli Snyder;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Tyler Neitzel;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Tim Connolly;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Sebastian St. Germain;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Peter Mensah;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Arthur Holden;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Michael Sinelnikoff;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;John Dunn-Hill;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Dennis St John;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Neil Napier;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Dylan Smith;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Maurizio Terrazzano;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Robert Paradis;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Kwasi Songui;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Frédéric Smith;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Loucas Minchillo;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Nicholas Minchillo;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Tom Rack;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;David Francis;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;James Bradford;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Andrew Shaver;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Robin Wilcock;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Kent McQuaid;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Marcel Jeannin;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Jere Gillis;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;J. Thibodeau;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Tyrone Benskin;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Robert Maillet;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Patrick Sabongui;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Leon Laderach;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Dave Lapommeray;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Charles Papasoff;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Lena Headey;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Kelly Craig;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Marie-Julie Rivest;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Alexandra Beaton;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Vervi Mauricio;300;7,6;845K;2006;844643;1;2.006
Action;4,5;tt0416449;United States;Zack Snyder;300;7,6;845K;2006;844643;1;2.006
Drama;4,5;tt8579674;United Kingdom;Andrew Scott;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Adrian Scarborough;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Dean-Charles Chapman;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;George MacKay;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Daniel Mays;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Colin Firth;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Pip Carter;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Andy Apollo;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Paul Tinto;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Josef Davies;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Billy Postlethwaite;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Gabriel Akuwudike;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Spike Leighton;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Robert Maaser;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Gerran Howell;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Adam Hugill;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Mark Strong;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Richard McCabe;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Benjamin Adams;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Anson Boon;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Kenny Fullwood;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Tommy French;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Nabhaan Rizwan;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Ryan Nolan;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Elliot Baxter;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Bogdan Kumshatsky;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Kye Mckee;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Merlin Leonhardt;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Taddeo Kufus;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Jos Slovick;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Luke Hornsby;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Jack Shalloo;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Elliot Edusah;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Chris Walley;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Joe Anders;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Jacob James Beswick;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Michael Jibson;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Ian Wilson;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Bradley Connor;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Justin Edwards;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;John Hollingworth;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Jamie Parker;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Daniel Attwell;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Samson Cox-Vinell;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Jonny Lavelle;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Michael Rouse;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Benedict Cumberbatch;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Richard Dempsey;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Claire Duburcq;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Ivy-l Macnamara;1917;8,2;639K;2019;638939;1;2.019
Drama;4,5;tt8579674;United Kingdom;Sam Mendes;1917;8,2;639K;2019;638939;1;2.019
Crime;4,5;tt0050083;United States;Martin Balsam;12 Angry Men;9,0;829K;1957;829189;1;1.957
Crime;4,5;tt0050083;United States;John Fiedler;12 Angry Men;9,0;829K;1957;829189;1;1.957
Crime;4,5;tt0050083;United States;Lee J. Cobb;12 Angry Men;9,0;829K;1957;829189;1;1.957
Crime;4,5;tt0050083;United States;E.G. Marshall;12 Angry Men;9,0;829K;1957;829189;1;1.957
Crime;4,5;tt0050083;United States;Jack Klugman;12 Angry Men;9,0;829K;1957;829189;1;1.957
Crime;4,5;tt0050083;United States;Edward Binns;12 Angry Men;9,0;829K;1957;829189;1;1.957
Crime;4,5;tt0050083;United States;Jack Warden;12 Angry Men;9,0;829K;1957;829189;1;1.957
Crime;4,5;tt0050083;United States;Henry Fonda;12 Angry Men;9,0;829K;1957;829189;1;1.957
Crime;4,5;tt0050083;United States;Joseph Sweeney;12 Angry Men;9,0;829K;1957;829189;1;1.957
Crime;4,5;tt0050083;United States;Ed Begley;12 Angry Men;9,0;829K;1957;829189;1;1.957
Crime;4,5;tt0050083;United States;George Voskovec;12 Angry Men;9,0;829K;1957;829189;1;1.957
Crime;4,5;tt0050083;United States;Robert Webber;12 Angry Men;9,0;829K;1957;829189;1;1.957
Crime;4,5;tt0050083;United States;Sidney Lumet;12 Angry Men;9,0;829K;1957;829189;1;1.957
Sci-Fi;4,5;tt0114746;United States;Anthony 'Chip' Brienza;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Aaron Michael Lacey;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Joseph Melito;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Bruce Willis;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Jon Seda;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Michael Chance;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Vernon Campbell;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;H. Michael Walls;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Bob Adrian;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Simon Jones;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Bill Raymond;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Ernest Abuba;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Joey Perillo;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Bruce Kirkpatrick;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Wilfred Williams;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Rozwill Young;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Brad Pitt;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Frederick Strother;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Rick Warner;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Frank Gorshin;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;John Blaisse;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Louis Lippa;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Stan Kang;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Pat Dias;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;David Morse;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Charles Techman;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Johnnie Hobbs Jr.;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Thomas Roy;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Harry O'Toole;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Korchenko;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Chuck Jeffreys;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Felix Pire;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Matt Ross;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Barry Price;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;John Panzarella;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Christopher Plummer;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Larry Daly;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Arthur Fennell;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Karl Warren;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Christopher Meloni;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Paul Meshejian;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Carol Florence;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Irma St. Paule;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Madeleine Stowe;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Nell Johnson;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Joilet Harris;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Drucie McDaniel;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Jann Ellis;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Janet Zappala;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;LisaGay Hamilton;12 Monkeys;8,0;634K;1995;634146;1;1.995
Sci-Fi;4,5;tt0114746;United States;Terry Gilliam;12 Monkeys;8,0;634K;1995;634146;1;1.995
Biography;4,5;tt2024544;United States;Bill Camp;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Chiwetel Ejiofor;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Dwight Henry;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Dickie Gravois;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Bryan Batt;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Cameron Zeigler;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Tony Bentley;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Scoot McNairy;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Taran Killam;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Christopher Berry;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Mister Mackey Jr.;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Chris Chalk;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Craig Tate;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Tom Proctor;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Marc Macaulay;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Michael Kenneth Williams;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Douglas M. Griffin;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;John McConnell;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Marcus Lyle Brown;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Richard Holden;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Rob Steinberg;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Paul Giamatti;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Anwan Glover;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Benedict Cumberbatch;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;James C. Victor;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;JD Evermore;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Paul Dano;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Michael Fassbender;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Andy Dylan;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Mustafa Harris;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Gregory Bright;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Austin Purnell;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Thomas Francis Murphy;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Andre De'Sean Shanks;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Kelvin Harrison Jr.;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Scott Michael Jefferson;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Isaiah Jackson;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Garret Dillahunt;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Ashley Dyke;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Kelsey Scott;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Quvenzhané Wallis;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Adepero Oduye;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Storm Reid;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Vivian Fleming-Alvarez;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Liza J. Bennett;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Nicole Collins;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Sarah Paulson;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Lupita Nyong'o;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Deneen Tyler;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Alfre Woodard;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt2024544;United States;Steve McQueen;12 Years a Slave;8,1;723K;2013;723418;1;2.013
Biography;4,5;tt1542344;United States;Amber Tamblyn;127 Hours;7,5;391K;2010;391289;1;2.010
Biography;4,5;tt1542344;United States;James Franco;127 Hours;7,5;391K;2010;391289;1;2.010
Biography;4,5;tt1542344;United States;Sean Bott;127 Hours;7,5;391K;2010;391289;1;2.010
Biography;4,5;tt1542344;United States;Koleman Stinger;127 Hours;7,5;391K;2010;391289;1;2.010
